timestamp,corpus,tokens,n_docs,k,ngram,distance,mfw_min,mfw_max,ari_hclust,ari_kmeans
2025-09-14 21:49:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,800,800,0.6173264486517498,0.4788519637462236
2025-09-14 21:49:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,100,100,0.510460251046025,0.5239604698862577
2025-09-14 21:49:24,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,200,200,0.607262021589794,0.5909351692484223
2025-09-14 21:49:31,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,300,300,0.6706443914081146,0.607262021589794
2025-09-14 21:49:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,400,400,0.6706443914081146,0.6706443914081146
2025-09-14 21:49:40,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,500,500,0.6706443914081146,0.6031631919482386
2025-09-14 21:49:47,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,600,600,0.7079217899617012,0.752983293556086
2025-09-14 21:49:49,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,700,700,0.6612537764350453,0.7255369928400955
2025-09-14 21:49:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,argamon,800,800,0.6351963746223565,0.7357387623463011
2025-09-14 21:49:55,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,100,100,0.46718146718146725,0.4602510460251045
2025-09-14 21:49:57,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,200,200,0.5287562904385333,0.47309536494405974
2025-09-14 21:50:00,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,300,300,0.5355648535564853,0.45434938892882815
2025-09-14 21:50:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,400,400,0.5156195156195157,0.47309536494405974
2025-09-14 21:50:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,500,500,0.5156195156195157,0.43442622950819665
2025-09-14 21:50:08,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,600,600,0.5398385398385399,0.5909351692484223
2025-09-14 21:50:10,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,700,700,0.49140049140049147,0.5989926385122045
2025-09-14 21:50:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,euclidean,800,800,0.5156195156195157,0.5355648535564853
2025-09-14 21:50:15,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,100,100,0.49171270718232046,0.5049093655589124
2025-09-14 21:50:18,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,200,200,0.5754242028715272,0.6437177280550774
2025-09-14 21:50:20,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,300,300,0.6706443914081146,0.5830815709969789
2025-09-14 21:50:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,400,400,0.6706443914081146,0.5933701657458563
2025-09-14 21:50:26,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,500,500,0.6706443914081146,0.6343473994111876
2025-09-14 21:50:28,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,600,600,0.6706443914081146,0.6437177280550774
2025-09-14 21:50:31,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,700,700,0.6706443914081146,0.6706443914081146
2025-09-14 21:50:33,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,eder,800,800,0.6706443914081146,0.6706443914081146
2025-09-14 21:50:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,100,100,0.5989926385122045,0.4662983425414365
2025-09-14 21:50:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,200,200,0.6524602867105773,0.6524602867105773
2025-09-14 21:50:41,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,300,300,0.6524602867105773,0.5645438898450946
2025-09-14 21:50:43,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,400,400,0.6351963746223565,0.6801048175771013
2025-09-14 21:50:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,500,500,0.6351963746223565,0.6701090074584051
2025-09-14 21:50:49,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,600,600,0.6612537764350453,0.6706443914081146
2025-09-14 21:50:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,700,700,0.7079217899617012,0.6706443914081146
2025-09-14 21:50:55,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,simple,800,800,0.7462198610543522,0.6701090074584051
2025-09-14 21:50:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,100,100,0.6173264486517498,0.47249673690098826
2025-09-14 21:51:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,200,200,0.610878661087866,0.5535585909417685
2025-09-14 21:51:08,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,300,300,0.6187845303867403,0.6031631919482386
2025-09-14 21:51:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,400,400,0.5571552471812663,0.6091389728096677
2025-09-14 21:51:16,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,500,500,0.5810928013876843,0.6031631919482386
2025-09-14 21:51:20,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,600,600,0.6031631919482386,0.6124956124956126
2025-09-14 21:51:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,700,700,0.6031631919482386,0.5857740585774058
2025-09-14 21:51:29,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,canberra,800,800,0.6268879358567966,0.5267489711934157
2025-09-14 21:51:39,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,100,100,0.17647058823529413,0.2180461913642232
2025-09-14 21:51:54,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,200,200,0.3282035175879397,0.29411764705882354
2025-09-14 21:52:09,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,300,300,0.33089661345666116,0.34204860043063673
2025-09-14 21:52:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,400,400,0.35294117647058826,0.30763137047795086
2025-09-14 21:52:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,500,500,0.31683168316831684,0.3273264401772526
2025-09-14 21:52:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,600,600,0.31064339949380576,0.32990851513019004
2025-09-14 21:53:00,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,700,700,0.3200109499041883,0.3137254901960784
2025-09-14 21:53:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,delta,800,800,0.34933145672061927,0.31702768612824556
2025-09-14 21:53:28,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,100,100,0.34808552958727,0.282936640965471
2025-09-14 21:53:42,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,200,200,0.413529921942758,0.3750665956313266
2025-09-14 21:53:56,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,300,300,0.5309667673716012,0.4853700516351119
2025-09-14 21:54:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,400,400,0.5425414364640884,0.5239604698862577
2025-09-14 21:54:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,500,500,0.5156195156195157,0.4791516894320632
2025-09-14 21:54:31,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,600,600,0.5287562904385333,0.510460251046025
2025-09-14 21:54:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,700,700,0.55702416918429,0.510460251046025
2025-09-14 21:54:43,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,cosine,800,800,0.55702416918429,0.5425414364640884
2025-09-14 21:54:49,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,100,100,0.23475046210720887,0.22324698223246983
2025-09-14 21:54:57,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,200,200,0.2584397521810596,0.28512225445503525
2025-09-14 21:55:06,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,300,300,0.31702768612824556,0.3273264401772526
2025-09-14 21:55:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,400,400,0.41488693467336685,0.34231247409863236
2025-09-14 21:55:20,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,500,500,0.38437911364633615,0.33682398508105005
2025-09-14 21:55:27,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,600,600,0.35294117647058826,0.3603707995365006
2025-09-14 21:55:33,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,700,700,0.37641658298665903,0.38437911364633615
2025-09-14 21:55:39,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,argamon,800,800,0.3333333333333333,0.30234278668310727
2025-09-14 21:55:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,100,100,0.15853658536585363,0.22795763091153212
2025-09-14 21:55:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,200,200,0.2972313871754411,0.24445661100465368
2025-09-14 21:55:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,300,300,0.2785003825554705,0.28041714947856317
2025-09-14 21:56:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,400,400,0.2981147429811475,0.23386537126995144
2025-09-14 21:56:11,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,500,500,0.2802037845705968,0.23711202877314508
2025-09-14 21:56:17,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,600,600,0.2359249329758713,0.32990851513019004
2025-09-14 21:56:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,700,700,0.30467216332940716,0.26109974732282515
2025-09-14 21:56:30,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,euclidean,800,800,0.2853267570900123,0.26109974732282515
2025-09-14 21:56:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,100,100,0.25221674876847294,0.21568627450980393
2025-09-14 21:56:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,200,200,0.3203939745075318,0.32082436173485085
2025-09-14 21:56:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,300,300,0.3665573770491803,0.2996001230390649
2025-09-14 21:57:02,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,400,400,0.3440105309346205,0.33201079193778765
2025-09-14 21:57:18,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,500,500,0.3720722064747128,0.29106263194933146
2025-09-14 21:57:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,600,600,0.37641658298665903,0.3846278579536241
2025-09-14 21:57:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,700,700,0.37641658298665903,0.3477104874446086
2025-09-14 21:57:57,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,eder,800,800,0.37641658298665903,0.351484409965687
2025-09-14 21:58:08,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,100,100,0.42103300391571885,0.40619621342512907
2025-09-14 21:58:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,200,200,0.5039539899352983,0.5049093655589124
2025-09-14 21:58:29,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,300,300,0.4351464435146443,0.497602557272243
2025-09-14 21:58:41,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,400,400,0.5221097496004262,0.5171270718232044
2025-09-14 21:58:51,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,500,500,0.455761316872428,0.455761316872428
2025-09-14 21:59:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,600,600,0.5030864197530864,0.45024580437362266
2025-09-14 21:59:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,700,700,0.5504115226337448,0.45434938892882815
2025-09-14 21:59:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,simple,800,800,0.5267489711934157,0.4634185049992065
2025-09-14 21:59:48,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,100,100,0.2601398601398601,0.32186732186732187
2025-09-14 22:00:01,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,200,200,0.44858817261587647,0.32521133764296367
2025-09-14 22:00:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,300,300,0.27274201394519215,0.40474478792235796
2025-09-14 22:00:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,400,400,0.5466169419286095,0.47309536494405974
2025-09-14 22:00:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,500,500,0.5239604698862577,0.47309536494405974
2025-09-14 22:00:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,600,600,0.5740740740740741,0.4853425845620121
2025-09-14 22:01:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,700,700,0.5711241342567928,0.5535585909417685
2025-09-14 22:01:20,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,2,canberra,800,800,0.5267489711934157,0.5287562904385333
2025-09-14 22:01:35,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,100,100,0.014248753234092014,0.031201248049921998
2025-09-14 22:01:53,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,200,200,0.016953199617956067,0.014538612845292056
2025-09-14 22:02:15,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,300,300,0.017047633092464237,0.0255469836853421
2025-09-14 22:02:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,400,400,0.015391326021934198,0.019175455417066153
2025-09-14 22:03:00,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,500,500,0.008907240819938062,0.008312884971706146
2025-09-14 22:03:21,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,600,600,0.028048402109835557,0.019175455417066153
2025-09-14 22:03:44,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,700,700,0.022303857255313565,0.03136461363348931
2025-09-14 22:04:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,delta,800,800,0.014422943060002783,0.034632385741514254
2025-09-14 22:04:22,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,100,100,0.09109665132518648,0.07840416305290547
2025-09-14 22:04:41,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,200,200,0.08616227736337341,0.12811512811512812
2025-09-14 22:05:02,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,300,300,0.14221780208851317,0.18152408339324225
2025-09-14 22:05:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,400,400,0.12627927146574155,0.15450186467767718
2025-09-14 22:05:43,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,500,500,0.1879661859771258,0.20077220077220076
2025-09-14 22:06:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,600,600,0.28451882845188287,0.228023441662227
2025-09-14 22:06:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,700,700,0.2883977900552486,0.2311286843997124
2025-09-14 22:06:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,cosine,800,800,0.17181069958847736,0.2664609053497942
2025-09-14 22:06:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,100,100,0.026584738855100633,0.02779556807992827
2025-09-14 22:07:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,200,200,0.026381865120062242,0.026248941574936492
2025-09-14 22:07:24,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,300,300,0.02288329519450801,0.0317123839403061
2025-09-14 22:07:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,400,400,0.021380186282811176,0.03938209211404596
2025-09-14 22:07:50,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,500,500,0.006346106907493286,0.02254098360655738
2025-09-14 22:08:01,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,600,600,0.0252357996227206,0.033003300330033
2025-09-14 22:08:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,700,700,0.03942532576010692,0.04582505373291699
2025-09-14 22:08:24,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,argamon,800,800,0.017047633092464237,0.04951088041525255
2025-09-14 22:08:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,100,100,0.00870093079724808,-1.2231667787902936e-4
2025-09-14 22:08:48,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,200,200,0.030512138343864313,0.02604438952521268
2025-09-14 22:08:59,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,300,300,0.015391326021934198,0.03259631622354004
2025-09-14 22:09:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,400,400,0.0067157914373659165,0.029045019780660025
2025-09-14 22:09:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,500,500,0.010580537379924822,0.0018302770053852376
2025-09-14 22:09:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,600,600,0.01596987342654904,0.02077542062911485
2025-09-14 22:09:48,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,700,700,0.008907240819938062,0.006860699508434417
2025-09-14 22:10:00,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,euclidean,800,800,0.00673813169984686,0.002560179837022698
2025-09-14 22:10:12,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,100,100,0.00696000943730093,0.0010658140154543025
2025-09-14 22:10:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,200,200,0.014160342561580531,0.027133097533795246
2025-09-14 22:10:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,300,300,0.02333469000135667,0.01599266578384435
2025-09-14 22:10:51,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,400,400,0.017047633092464237,0.014028280416371301
2025-09-14 22:11:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,500,500,0.016955139526669022,0.014028280416371301
2025-09-14 22:11:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,600,600,0.019794561178931594,0.030680728667305847
2025-09-14 22:11:30,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,700,700,0.014422943060002783,0.013537161158252715
2025-09-14 22:11:44,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,eder,800,800,0.010580537379924822,0.015391326021934198
2025-09-14 22:11:57,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,100,100,0.02207686017988553,0.006416473923748416
2025-09-14 22:12:11,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,200,200,0.017078328877538802,0.011740990911341372
2025-09-14 22:12:24,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,300,300,0.00577943155727971,0.006600660066006601
2025-09-14 22:12:36,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,400,400,0.01548596584345437,0.02216768268545642
2025-09-14 22:12:48,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,500,500,0.012002526847757421,0.02984620070047205
2025-09-14 22:13:03,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,600,600,0.025464412439991646,0.016393442622950824
2025-09-14 22:13:16,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,700,700,0.025593639945604794,0.01972935373719489
2025-09-14 22:13:29,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,simple,800,800,0.017047633092464237,0.013729977116704805
2025-09-14 22:13:43,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,100,100,0.03505500652619802,0.061933534743202415
2025-09-14 22:13:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,200,200,0.06431615652847734,0.11049723756906077
2025-09-14 22:14:11,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,300,300,0.06431615652847734,0.03505500652619802
2025-09-14 22:14:24,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,400,400,0.13591160220994475,0.06078687301883274
2025-09-14 22:14:37,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,500,500,0.13591160220994475,0.16132596685082873
2025-09-14 22:14:50,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,600,600,0.17900905700586045,0.17125145292522279
2025-09-14 22:15:01,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,700,700,0.20632638389647734,0.1637143389893716
2025-09-14 22:15:13,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,3,canberra,800,800,0.22806673209028458,0.2478485370051635
2025-09-14 22:15:28,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,100,100,0.02077542062911485,0.01937984496124031
2025-09-14 22:15:42,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,200,200,0.027332892124420912,0.03012048192771084
2025-09-14 22:15:57,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,300,300,0.012002526847757421,0.02288329519450801
2025-09-14 22:16:11,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,400,400,0.008370183196462412,0.016184971098265895
2025-09-14 22:16:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,500,500,0.028533883987234842,0.045485301857003224
2025-09-14 22:16:39,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,600,600,0.045675522894290554,0.06227421297092724
2025-09-14 22:16:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,700,700,0.04102273932878311,0.06200952013379648
2025-09-14 22:17:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,delta,800,800,0.04590303073169007,0.06200952013379648
2025-09-14 22:17:18,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,100,100,NA,NA
2025-09-14 22:17:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,200,200,NA,NA
2025-09-14 22:17:45,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,300,300,NA,NA
2025-09-14 22:17:59,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,400,400,NA,NA
2025-09-14 22:18:15,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,500,500,NA,NA
2025-09-14 22:18:31,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,600,600,NA,NA
2025-09-14 22:18:47,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,700,700,NA,NA
2025-09-14 22:19:02,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,NA,NA,4,cosine,800,800,NA,NA
2025-09-14 22:19:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,100,100,0.006528708831244536,-7.191657677094566e-4
2025-09-14 22:19:41,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,200,200,0.018199867637326273,0.02412645590682196
2025-09-14 22:20:05,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,300,300,0.012002526847757421,0.01548596584345437
2025-09-14 22:20:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,400,400,0.012002526847757421,0.026248941574936492
2025-09-14 22:20:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,500,500,0.02745995423340961,0.02745995423340961
2025-09-14 22:21:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,600,600,0.04590303073169007,0.045675522894290554
2025-09-14 22:21:38,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,700,700,0.041348135345343345,0.045485301857003224
2025-09-14 22:21:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,argamon,800,800,0.050672881738215166,0.04590303073169007
2025-09-14 22:22:06,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,100,100,0.01265643447461629,-0.004750593824228027
2025-09-14 22:22:21,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,200,200,0.01113348335899562,0.01972935373719489
2025-09-14 22:22:35,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,4,euclidean,300,300,0.003901677721420212,0.00463261596200082
